"Temp","WindSp","Precip","Snow","StationId","Date","Dir","Long","Lat","NumberOfLanes","FC","SpeedLimit","FRC","DayOfWeek","Month","Hour","AvgSp","ProbeCount","Volume","PenRate","ProbeCountLastWeek","AvgProbeCountLastMonth","fold"
50.5,5.9,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,20,37,22,279,0.0788530465949821,20,17.75,8
50.4,5.9,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,21,36.4,12,199.5,0.0601503759398496,11,9.75,8
49,5.9,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,22,36.58,12,149,0.0805369127516778,15,10.25,8
47.4,5.7,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,23,38.06,5,95.5,0.0523560209424084,5,4.25,8
46.1,5.6,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,0,40.18,3,59.5,0.0504201680672269,1,2.25,8
44.7,5.3,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,1,40.91,3,37,0.0810810810810811,2,2,8
50.2,7.2,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,10,35.45,47,532,0.0883458646616541,58,40.5,8
43.5,5.2,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,2,43.7,3,31.5,0.0952380952380952,2,2.75,8
43.1,5.4,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,3,32.62,2,33.5,0.0597014925373134,1,1,8
43,6.1,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,4,39.46,1,100,0.01,3,5.75,8
42.4,5.9,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,5,43.56,5,204.5,0.0244498777506112,4,4.25,8
40.7,5.2,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,6,36.3,10,428,0.0233644859813084,11,11.25,8
39.2,4.7,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,7,35.26,45,796,0.0565326633165829,46,47.75,8
39.4,4.4,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,8,35.69,58,729,0.0795610425240055,50,47.25,8
45.8,5,0,0,326,2019-03-28,0,-85.273909,35.057587,0,3,35,5,"Thursday",3,9,37.05,42,518.5,0.0810028929604629,37,38,8
55.4,1,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,10,22.02,37,366,0.101092896174863,27,24.5,6
61.6,1.3,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,11,21.09,65,495,0.131313131313131,42,42.5,6
65.9,1.7,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,12,18.22,39,486,0.0802469135802469,43,47.25,6
68.2,2.1,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,13,20.7,63,530,0.118867924528302,44,46.5,6
69,2.8,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,14,21.87,50,492,0.101626016260163,53,52,6
70.5,2.5,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,15,20.25,106,621.5,0.170555108608206,56,66.5,6
69.3,3.3,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,16,19.25,93,789,0.11787072243346,91,84.75,6
67.6,4.4,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,17,15.41,94,763.5,0.123117223313687,106,88.75,6
66.5,3.7,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,18,23.33,61,511,0.119373776908023,45,48.75,6
62.7,2.9,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,19,22.69,61,397,0.153652392947103,42,42.5,6
57.2,3.4,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,20,24.38,42,329.5,0.127465857359636,41,30.25,6
60.5,3.5,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,21,26.32,20,227.5,0.0879120879120879,19,22,6
59.5,3.6,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,22,27.19,19,144,0.131944444444444,10,11,6
58.4,2.5,0,0,329,2019-04-03,0,-85.306461,35.049041,0,4,35,5,"Wednesday",4,23,27.72,9,93.5,0.0962566844919786,11,12,6
58.4,2.4,0,0,329,2019-04-04,0,-85.306461,35.049041,0,4,35,5,"Thursday",4,0,28.07,14,55.5,0.252252252252252,4,8.75,6
58.3,3,0,0,329,2019-04-04,0,-85.306461,35.049041,0,4,35,5,"Thursday",4,1,25.24,2,31.5,0.0634920634920635,1,2,6
55.8,4.2,0,0,329,2019-04-04,0,-85.306461,35.049041,0,4,35,5,"Thursday",4,2,29.52,2,16.5,0.121212121212121,1,2.25,6
53,5.6,0,0,329,2019-04-04,0,-85.306461,35.049041,0,4,35,5,"Thursday",4,3,22.52,2,18,0.111111111111111,1,0.25,6
52.3,5.4,0,0,329,2019-04-04,0,-85.306461,35.049041,0,4,35,5,"Thursday",4,4,19.15,2,18.5,0.108108108108108,0,0.75,6
51,3.9,0,0,329,2019-04-04,0,-85.306461,35.049041,0,4,35,5,"Thursday",4,5,25.94,1,44.5,0.0224719101123595,1,1,6
50,3.9,0,0,329,2019-04-04,0,-85.306461,35.049041,0,4,35,5,"Thursday",4,6,24.89,5,149,0.0335570469798658,6,6.5,6
48.9,3.6,0,0,329,2019-04-04,0,-85.306461,35.049041,0,4,35,5,"Thursday",4,7,23.43,38,483.5,0.078593588417787,27,28.5,6
48,3.6,0,0,329,2019-04-04,0,-85.306461,35.049041,0,4,35,5,"Thursday",4,8,22.45,42,590,0.0711864406779661,51,43.5,6
54.8,3.1,0,0,329,2019-04-04,0,-85.306461,35.049041,0,4,35,5,"Thursday",4,9,23.7,40,383.5,0.104302477183833,33,30,6
64.1,8.5,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,12,33,0,16.5,0,0,0,6
66.3,9,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,13,33,0,17.5,0,0,0,6
67.8,9.7,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,14,33,0,26,0,0,0.5,6
68.4,10.2,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,15,18.72,1,26.5,0.0377358490566038,0,0.25,6
68.1,10.1,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,16,24.08,1,33.5,0.0298507462686567,0,0,6
67.2,10.7,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,17,22.99,1,24.5,0.0408163265306122,0,0,6
65.3,10.2,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,18,33,0,20,0,1,0.5,6
62.8,8.7,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,19,15.77,1,7.5,0.133333333333333,1,0.25,6
58.1,7,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,20,33,0,9,0,0,0,6
55.2,7.9,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,21,33,0,2,0,1,0.5,6
51.2,6,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,22,33,0,2.5,0,0,0,6
48.4,5.2,0,0,330,2019-05-13,0,-85.348836,34.992126,0,5,33,6,"Monday",5,23,33,0,0.5,0,0,0,6
47,4.9,0,0,330,2019-05-14,0,-85.348836,34.992126,0,5,33,6,"Tuesday",5,0,33,0,1.5,0,0,0,6
57.2,8.4,0,0,330,2019-05-14,0,-85.348836,34.992126,0,5,33,6,"Tuesday",5,10,23.92,1,21,0.0476190476190476,0,0.25,6
59.8,8.3,0,0,330,2019-05-14,0,-85.348836,34.992126,0,5,33,6,"Tuesday",5,11,20.97,1,16,0.0625,0,0.5,6
44.2,4.5,0,0,330,2019-05-14,0,-85.348836,34.992126,0,5,33,6,"Tuesday",5,4,33,0,0.5,0,0,0,6
43.7,4.6,0,0,330,2019-05-14,0,-85.348836,34.992126,0,5,33,6,"Tuesday",5,5,33,0,2,0,0,0,6
43.3,4.7,0,0,330,2019-05-14,0,-85.348836,34.992126,0,5,33,6,"Tuesday",5,6,33,0,6.5,0,1,0.25,6
43.7,4.8,0,0,330,2019-05-14,0,-85.348836,34.992126,0,5,33,6,"Tuesday",5,7,22.5,3,23,0.130434782608696,0,0.5,6
48.2,4.7,0,0,330,2019-05-14,0,-85.348836,34.992126,0,5,33,6,"Tuesday",5,8,33,0,29,0,1,0.5,6
54.3,8.4,0,0,330,2019-05-14,0,-85.348836,34.992126,0,5,33,6,"Tuesday",5,9,33,0,28,0,0,0.5,6
71.2,4.4,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,10,15.95,5,63,0.0793650793650794,3,2,10
75.2,6,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,11,22.08,4,59,0.0677966101694915,0,2.5,10
78.6,9.5,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,12,30,0,65.5,0,4,2.5,10
80.8,10.6,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,13,26.56,2,67.5,0.0296296296296296,2,3.25,10
82.4,11.4,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,14,30,0,77.5,0,1,3,10
83,9.8,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,15,20.68,4,98,0.0408163265306122,10,6.75,10
83.2,10.2,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,16,30.87,8,122,0.0655737704918033,14,8.5,10
82.6,10,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,17,21.28,2,126.5,0.0158102766798419,9,8.5,10
81.1,9.7,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,18,27.44,3,101.5,0.0295566502463054,6,5.25,10
76.7,7.8,0.001,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,19,30.97,3,80,0.0375,3,2.5,10
72.6,8.7,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,20,24.08,1,90.5,0.0110497237569061,2,4.25,10
71.6,7.3,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,21,21.83,4,61,0.0655737704918033,1,1.75,10
70.1,7.4,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,22,29.15,3,45.5,0.0659340659340659,1,1,10
68.3,6.6,0,0,331,2019-05-08,0,-85.287019,35.003924,0,5,30,5,"Wednesday",5,23,30.52,4,29,0.137931034482759,2,1.25,10
67.4,6.9,0,0,331,2019-05-09,0,-85.287019,35.003924,0,5,30,5,"Thursday",5,0,30,0,13,0,0,0.5,10
66.8,7.1,0,0,331,2019-05-09,0,-85.287019,35.003924,0,5,30,5,"Thursday",5,1,30,0,10,0,0,0.25,10
66.1,7.1,0,0,331,2019-05-09,0,-85.287019,35.003924,0,5,30,5,"Thursday",5,2,30,0,5,0,1,0.25,10
67,9.1,0,0,331,2019-05-09,0,-85.287019,35.003924,0,5,30,5,"Thursday",5,3,30,0,6,0,1,0.25,10
66.7,9.8,0,0,331,2019-05-09,0,-85.287019,35.003924,0,5,30,5,"Thursday",5,4,27.81,1,9.5,0.105263157894737,1,0.75,10
66.4,12.3,0,0,331,2019-05-09,0,-85.287019,35.003924,0,5,30,5,"Thursday",5,5,30,0,24.5,0,0,0.5,10
65.8,9.1,0,0,331,2019-05-09,0,-85.287019,35.003924,0,5,30,5,"Thursday",5,6,32.62,2,45.5,0.043956043956044,0,0.25,10
64.8,7,0,0,331,2019-05-09,0,-85.287019,35.003924,0,5,30,5,"Thursday",5,7,31.85,3,101,0.0297029702970297,0,1.25,10
64.4,5.4,0.001,0,331,2019-05-09,0,-85.287019,35.003924,0,5,30,5,"Thursday",5,8,25.71,5,87.5,0.0571428571428571,5,4,10
66.9,5.2,0.01,0,331,2019-05-09,0,-85.287019,35.003924,0,5,30,5,"Thursday",5,9,21.18,2,60.5,0.0330578512396694,1,2,10
65.1,2.8,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,10,31.97,67,356,0.188202247191011,67,60.5,3
68.5,4.1,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,11,33.22,59,350,0.168571428571429,64,59.5,3
71.4,4.2,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,12,30.29,100,411.5,0.243013365735115,73,79.75,3
73.5,4.8,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,13,30.14,91,422.5,0.215384615384615,64,68,3
75.1,5.2,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,14,28.95,86,437.5,0.196571428571429,83,84.5,3
74.4,4.8,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,15,15.33,123,601,0.204658901830283,102,104.5,3
74.8,4.8,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,16,12.36,99,533.5,0.185567010309278,100,88.25,3
74.8,4.3,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,17,15.37,106,596,0.177852348993289,113,106.75,3
73,5,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,18,23.08,59,434.5,0.135788262370541,82,72.75,3
69.6,4.6,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,19,32.76,56,375,0.149333333333333,52,60.75,3
65,4.1,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,20,31.85,50,312.5,0.16,49,51.5,3
62.1,3.3,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,21,29.94,44,214,0.205607476635514,37,35,3
60,0.8,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,22,35.46,20,128.5,0.155642023346304,19,21.75,3
58.3,0.7,0,0,334,2019-05-15,0,-85.181149,35.018342,0,4,35,4,"Wednesday",5,23,37.9,8,91,0.0879120879120879,10,12.75,3
57.2,1,0,0,334,2019-05-16,0,-85.181149,35.018342,0,4,35,4,"Thursday",5,0,32.62,2,48.5,0.0412371134020619,7,6.5,3
56.6,1.6,0,0,334,2019-05-16,0,-85.181149,35.018342,0,4,35,4,"Thursday",5,1,34.18,3,24.5,0.122448979591837,4,3.75,3
60.4,2,0,0,334,2019-05-16,0,-85.181149,35.018342,0,4,35,4,"Thursday",5,2,34.49,2,23,0.0869565217391304,1,1,3
61.4,2.4,0,0,334,2019-05-16,0,-85.181149,35.018342,0,4,35,4,"Thursday",5,3,30.08,3,17,0.176470588235294,4,2.75,3
61.6,2.9,0,0,334,2019-05-16,0,-85.181149,35.018342,0,4,35,4,"Thursday",5,4,34.89,5,32,0.15625,4,4,3
61.1,2.6,0,0,334,2019-05-16,0,-85.181149,35.018342,0,4,35,4,"Thursday",5,5,39.34,15,82.5,0.181818181818182,9,8.25,3
59.9,2.4,0,0,334,2019-05-16,0,-85.181149,35.018342,0,4,35,4,"Thursday",5,6,37.21,28,198,0.141414141414141,20,23.5,3
58.5,2.5,0,0,334,2019-05-16,0,-85.181149,35.018342,0,4,35,4,"Thursday",5,7,31.01,79,415,0.190361445783133,69,78,3
64.6,2.4,0,0,334,2019-05-16,0,-85.181149,35.018342,0,4,35,4,"Thursday",5,8,31.18,73,474.5,0.153846153846154,77,83.75,3
67.6,1.8,0,0,334,2019-05-16,0,-85.181149,35.018342,0,4,35,4,"Thursday",5,9,31.27,86,366.5,0.234652114597544,81,70.75,3
60.4,7.2,0.001,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,11,36.69,20,366.5,0.0545702592087312,27,26.5,2
62.1,7.2,0.01,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,12,37.11,18,385.5,0.0466926070038911,28,27.75,2
61.9,8.8,0.03,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,13,38.66,30,447,0.0671140939597315,28,26.25,2
61.7,10.5,0.05,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,14,36.79,28,469.5,0.0596379126730564,32,32,2
62.3,11,0.07,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,15,37.76,43,576.5,0.0745880312228968,45,38,2
60.6,10.2,0.07,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,16,26.46,50,625,0.08,60,49.25,2
60.2,9.1,0.04,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,17,20.48,52,618.5,0.0840743734842361,66,46.5,2
59.9,9.4,0.03,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,18,35.43,35,399,0.087719298245614,29,28.75,2
57.7,8.2,0.02,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,19,34.54,15,330.5,0.0453857791225416,28,18.5,2
54.4,7,0.001,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,20,38.59,21,250.5,0.0838323353293413,19,13.5,2
55.2,10.1,0.01,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,21,41.24,11,194.5,0.0565552699228792,4,10,2
53.2,10.8,0,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,22,35.34,2,146.5,0.0136518771331058,9,8.5,2
51.5,10.1,0,0,335,2019-03-25,0,-85.248841,35.049025,0,4,35,5,"Monday",3,23,41.17,6,111.5,0.0538116591928251,2,5.5,2
49.6,9.9,0,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,0,39.07,4,59.5,0.0672268907563025,4,2.5,2
47.9,9.3,0,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,1,36.3,3,32,0.09375,1,0.5,2
44.1,9,0,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,10,39.48,23,305,0.0754098360655738,18,19.5,2
46.9,8.4,0.001,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,2,30.65,3,21,0.142857142857143,0,0,2
47,7.3,0.001,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,3,35,0,24.5,0,3,1,2
46.4,6.9,0.001,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,4,35,0,45,0,4,2.25,2
45.8,7.5,0.001,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,5,36.35,2,113,0.0176991150442478,5,3,2
45.2,7.4,0.001,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,6,41.17,9,272,0.0330882352941176,8,8.75,2
44.7,7.4,0,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,7,38.28,14,545,0.0256880733944954,18,18.75,2
44.1,7.5,0,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,8,40.37,17,554.5,0.0306582506762849,10,13.75,2
44.5,7.4,0.001,0,335,2019-03-26,0,-85.248841,35.049025,0,4,35,5,"Tuesday",3,9,37.38,25,346,0.0722543352601156,21,21.75,2
36.7,10.1,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,10,69.81,40,666,0.0600600600600601,45,41.5,1
40,10.7,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,11,70.12,55,785,0.0700636942675159,55,44.5,1
42.4,11,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,12,69.47,47,865,0.0543352601156069,35,38.75,1
44.1,11.7,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,13,68.37,56,874,0.0640732265446224,51,45,1
46.4,10.1,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,14,70.8,66,1149,0.0574412532637076,51,55.25,1
46.7,10.1,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,15,71.43,75,1482,0.0506072874493927,58,63,1
46.2,10,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,16,72.43,91,1769,0.0514414923685698,81,82.75,1
44.6,7.7,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,17,70.34,95,1903,0.0499211770888071,108,90,1
39.2,4.5,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,18,70.61,70,1447,0.0483759502418798,62,65.5,1
35.5,2.9,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,19,68.33,62,1035,0.0599033816425121,60,44.75,1
37.9,1.8,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,20,71.67,45,763,0.0589777195281782,33,36.5,1
37.7,1.4,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,21,70.51,47,560,0.0839285714285714,30,26.75,1
38.4,3.6,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,22,69.53,19,300,0.0633333333333333,15,10.75,1
36.9,5,0,0,336,2019-02-13,1,-85.162003,35.266182,0,2,65,2,"Wednesday",2,23,69.75,6,204,0.0294117647058824,8,9.5,1
36.7,10.1,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,10,70.37,50,1010,0.0495049504950495,67,58,1
40,10.7,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,11,67.12,57,941,0.0605738575982997,44,40.25,1
42.4,11,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,12,69.37,71,962,0.0738045738045738,51,47.25,1
44.1,11.7,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,13,68.56,50,955,0.0523560209424084,52,52.75,1
46.4,10.1,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,14,69.03,59,859,0.0686845168800931,69,67.5,1
46.7,10.1,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,15,68.36,78,1031,0.075654704170708,60,64.25,1
46.2,10,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,16,70.03,71,1051,0.0675547098001903,65,58,1
44.6,7.7,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,17,70.34,71,1028,0.0690661478599222,84,65.25,1
39.2,4.5,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,18,69.69,71,855,0.0830409356725146,58,48,1
35.5,2.9,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,19,68.67,45,511,0.0880626223091976,26,25.75,1
37.9,1.8,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,20,67.83,32,391,0.0818414322250639,27,27.5,1
37.7,1.4,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,21,67.32,9,209,0.0430622009569378,19,15.75,1
38.4,3.6,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,22,66.21,9,177,0.0508474576271186,8,8.5,1
36.9,5,0,0,336,2019-02-13,2,-85.162003,35.266182,0,2,65,2,"Wednesday",2,23,62.6,4,75,0.0533333333333333,3,3.25,1
35,5.6,0,0,336,2019-02-14,1,-85.162003,35.266182,0,2,65,2,"Thursday",2,0,65.09,4,82,0.0487804878048781,5,4.5,1
34.3,5.4,0,0,336,2019-02-14,1,-85.162003,35.266182,0,2,65,2,"Thursday",2,1,65,0,74,0,0,1,1
34,5.6,0,0,336,2019-02-14,1,-85.162003,35.266182,0,2,65,2,"Thursday",2,2,59.03,2,72,0.0277777777777778,5,2.25,1
33.4,5.4,0,0,336,2019-02-14,1,-85.162003,35.266182,0,2,65,2,"Thursday",2,3,66.95,2,91,0.021978021978022,0,2.5,1
33,5.2,0,0,336,2019-02-14,1,-85.162003,35.266182,0,2,65,2,"Thursday",2,4,64.73,3,102,0.0294117647058824,2,3.5,1
32.6,5.3,0,0,336,2019-02-14,1,-85.162003,35.266182,0,2,65,2,"Thursday",2,5,63.13,5,228,0.0219298245614035,6,5.75,1
32.1,5.2,0,0,336,2019-02-14,1,-85.162003,35.266182,0,2,65,2,"Thursday",2,6,70.67,34,448,0.0758928571428571,28,21.75,1
31.7,5.1,0,0,336,2019-02-14,1,-85.162003,35.266182,0,2,65,2,"Thursday",2,7,70.67,42,716,0.058659217877095,44,36.75,1
33.5,5,0,0,336,2019-02-14,1,-85.162003,35.266182,0,2,65,2,"Thursday",2,8,69.32,55,757,0.0726552179656539,64,49,1
39.7,6.5,0,0,336,2019-02-14,1,-85.162003,35.266182,0,2,65,2,"Thursday",2,9,69.65,42,677,0.0620384047267356,41,41.25,1
35,5.6,0,0,336,2019-02-14,2,-85.162003,35.266182,0,2,65,2,"Thursday",2,0,67.05,5,64,0.078125,3,3.5,1
34.3,5.4,0,0,336,2019-02-14,2,-85.162003,35.266182,0,2,65,2,"Thursday",2,1,66.18,3,51,0.0588235294117647,3,3,1
34,5.6,0,0,336,2019-02-14,2,-85.162003,35.266182,0,2,65,2,"Thursday",2,2,72.39,1,63,0.0158730158730159,1,1.5,1
33.4,5.4,0,0,336,2019-02-14,2,-85.162003,35.266182,0,2,65,2,"Thursday",2,3,61.52,3,113,0.0265486725663717,3,3.25,1
33,5.2,0,0,336,2019-02-14,2,-85.162003,35.266182,0,2,65,2,"Thursday",2,4,69.41,5,256,0.01953125,7,6.25,1
32.6,5.3,0,0,336,2019-02-14,2,-85.162003,35.266182,0,2,65,2,"Thursday",2,5,69.85,27,789,0.0342205323193916,26,25.5,1
32.1,5.2,0,0,336,2019-02-14,2,-85.162003,35.266182,0,2,65,2,"Thursday",2,6,71.25,87,1630,0.0533742331288344,84,74,1
31.7,5.1,0,0,336,2019-02-14,2,-85.162003,35.266182,0,2,65,2,"Thursday",2,7,71.3,124,2120,0.0584905660377358,117,113.25,1
33.5,5,0,0,336,2019-02-14,2,-85.162003,35.266182,0,2,65,2,"Thursday",2,8,70.85,90,1621,0.0555212831585441,102,94.25,1
39.7,6.5,0,0,336,2019-02-14,2,-85.162003,35.266182,0,2,65,2,"Thursday",2,9,70.22,65,1072,0.060634328358209,46,46.75,1
51.5,4.8,0,0,338,2019-03-20,0,-85.267348,35.075477,0,3,50,3,"Wednesday",3,11,49.54,107,1080.5,0.0990282276723739,103,95.75,4
54.4,5.2,0,0,338,2019-03-20,0,-85.267348,35.075477,0,3,50,3,"Wednesday",3,12,48.09,127,1127,0.112688553682342,110,97.5,4
56.3,5.4,0,0,338,2019-03-20,0,-85.267348,35.075477,0,3,50,3,"Wednesday",3,13,49.51,142,1109,0.128043282236249,90,109.75,4
